INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	643	Russian Federation	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	RUS	99.01404926	61.61899849	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	2	7
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	646	Rwanda	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	RWA	29.92310194	-1.999842114	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2003, 2005, 2006, 2008, 2009, 2011, 2013, 2014, 2016]	2002	2016	10	1	4
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	659	Saint Kitts and Nevis	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	KNA	-62.76628613	17.33994219	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2007]	2000	2007	3	0	0
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	660	Anguilla	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	AIA	-63.05651612	18.21525315		4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2006]	2000	2006	3	0	0
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	662	Saint Lucia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	LCA	-60.96529553	13.89405601	1.0	4	Country or Area	Latin America and the Caribbean	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2001	2020	19	6	10
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	674	San Marino	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SMR	12.46329038	43.93841766	1.0	4	Country or Area	Europe and Northern America	[2003, 2004, 2012, 2017]	2003	2017	4	1	2
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	678	Sao Tome and Principe	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	STP	6.609772265	0.241554875	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2006, 2007, 2013, 2014, 2017]	2001	2017	6	1	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	682	Saudi Arabia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SAU	44.54763347	24.12594211	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2004, 2005, 2006, 2007, 2009]	2000	2009	6	0	0
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	686	Senegal	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SEN	-14.46636926	14.35920905	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2002, 2003, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2016, 2017]	2000	2017	14	2	6
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	688	Serbia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SRB	20.805876	44.03145697	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	690	Seychelles	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SYC	55.46561591	-4.678053059	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	694	Sierra Leone	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SLE	-11.78306584	8.568604164	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2002, 2003, 2004, 2006, 2009, 2010, 2011, 2012, 2015, 2018]	2000	2018	11	2	5
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	702	Singapore	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SGP	103.8107883	1.361009155	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	5	10
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	703	Slovakia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SVK	19.48495604	48.70741446	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	704	Viet Nam	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2019]	2000	2019	15	1	5
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	705	Slovenia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SVN	14.82209486	46.11958061	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	706	Somalia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SOM	46.20367477	4.406485729	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2005, 2017]	2002	2017	3	1	1
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	710	South Africa	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	ZAF	24.67184355	-29.99957544	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2002, 2006, 2011, 2015, 2017]	2001	2017	6	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	716	Zimbabwe	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	ZWE	29.86909584	-19.00075492	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2003, 2004, 2007, 2008, 2009, 2012, 2013, 2014, 2017]	2002	2017	10	1	4
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	724	Spain	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	ESP	-3.554078296	40.39211472	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	728	South Sudan	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SSD	30.32618773	7.290839152	1.0	4	Country or Area	Sub-Saharan Africa	[2007, 2008]	2007	2008	2	0	0
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	729	Sudan	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SDN	29.95650159	16.02643066	1.0	4	Country or Area	Northern Africa and Western Asia	[2007, 2013]	2007	2013	2	0	1
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	740	Suriname	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SUR	-55.90626394	4.132603197	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	15	4	7
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	748	Eswatini	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SWZ	31.50149288	-26.56471011	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2005, 2008, 2009, 2013]	2000	2013	5	0	1
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	752	Sweden	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SWE	14.3775338	60.60103109	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	756	Switzerland	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	CHE	8.223158	46.96617097	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	760	Syrian Arab Republic	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	SYR	38.50466565	35.01676176	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2004]	2000	2004	2	0	0
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	762	Tajikistan	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	TJK	69.294998	38.43069666	1.0	4	Country or Area	Central and Southern Asia	[2000, 2002, 2005, 2010, 2011, 2016]	2000	2016	6	1	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	764	Thailand	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	THA	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019]	2000	2019	19	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	768	Togo	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	TGO	0.97835765	8.532096072	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2009, 2012, 2016]	2006	2016	4	1	2
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	772	Tokelau	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	TKL	-171.8154473	-9.214545558		4	Country or Area	Oceania, exc. Australia and New Zealand	[2011]	2011	2011	1	0	1
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	776	Tonga	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	TON	-175.1959991	-21.19511329	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2000, 2002, 2003, 2006, 2010, 2011, 2016]	2000	2016	7	1	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	780	Trinidad and Tobago	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	TTO	-61.29389504	10.41877263	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011]	2000	2011	11	0	1
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	784	United Arab Emirates	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	ARE	53.98279159	23.43322219	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2016, 2017, 2018]	2000	2018	13	3	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	788	Tunisia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	TUN	9.572737411	34.11439971	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2005, 2006, 2007, 2010, 2011, 2015, 2016, 2017]	2000	2017	9	3	5
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	792	Turkey	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	795	Turkmenistan	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	TKM	58.9787665	40.0912346	1.0	4	Country or Area	Central and Southern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2014, 2017]	2000	2017	9	1	2
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	796	Turks and Caicos Islands	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	TCA	-71.745121	21.80780585		4	Country or Area	Latin America and the Caribbean	[2001, 2017, 2018, 2019]	2001	2019	4	3	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	798	Tuvalu	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	TUV	178.6679611	-7.460048071	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2007, 2012, 2014, 2016]	2007	2016	4	1	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	800	Uganda	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	UGA	32.39100438	1.279557331	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2004, 2005, 2008, 2009, 2010, 2013, 2015, 2017]	2002	2017	9	2	4
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	804	Ukraine	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	UKR	31.40270802	49.00735945	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	807	North Macedonia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	818	Egypt	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	EGY	29.77468534	26.57438204	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2001, 2002, 2003, 2005, 2006, 2008, 2012, 2014, 2017, 2018]	2000	2018	11	2	4
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	826	United Kingdom of Great Britain and Northern Ireland	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	GBR	-2.23830539	53.27691757	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	834	United Republic of Tanzania	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	TZA	34.80521182	-6.265332606	1.0	4	Country or Area	Sub-Saharan Africa	[2002, 2003, 2006, 2007, 2008, 2010, 2012, 2014, 2016]	2002	2016	9	1	4
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	840	United States of America	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	USA	-99.13830311	39.5277871	1.0	4	Country or Area	Europe and Northern America	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	850	United States Virgin Islands	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	VIR	-64.76960113	17.73297693		4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2015]	2000	2015	13	1	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	854	Burkina Faso	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2002, 2006, 2008, 2009, 2013, 2014, 2016]	2001	2016	8	1	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	858	Uruguay	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	4	9
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	860	Uzbekistan	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	UZB	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2010, 2016, 2017]	2000	2017	10	2	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	862	Venezuela (Bolivarian Republic of)	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	VEN	-66.15642084	7.121324748	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2000	2012	13	0	3
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	876	Wallis and Futuna Islands	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	WLF	-176.2034788	-13.28471201		4	Country or Area	Oceania, exc. Australia and New Zealand	[2010]	2010	2010	1	0	1
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	882	Samoa	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	WSM	-172.4430749	-13.61541469	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2001, 2006, 2007, 2011]	2001	2011	4	0	1
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	887	Yemen	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	YEM	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2001, 2004, 2012]	2000	2012	4	0	1
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	894	Zambia	F	Female	Y15T19	15 to 19 years old	SEX__AGE	F__Y15T19	Female, 15 to 19 years old	8700	ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2000, 2005, 2006, 2010, 2012, 2017]	2000	2017	6	1	3
