INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	854	Burkina Faso				BFA	-1.742843829	12.27491081	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	894	Zambia				ZMB	27.850329	-14.59701056	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	28	Antigua and Barbuda				ATG	-61.7999755	17.07761471	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	32	Argentina				ARG	-65.14563274	-35.19446255	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	44	Bahamas				BHS	-78.05111663	24.69546597	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	52	Barbados				BRB	-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	68	Bolivia (Plurinational State of)				BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	76	Brazil				BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	84	Belize				BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	152	Chile				CHL	-71.23029019	-35.2652885	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	170	Colombia				COL	-73.07446751	3.888209046	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	188	Costa Rica				CRI	-84.19712782	9.970998683	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	192	Cuba				CUB	-79.54460144	22.10030366	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	212	Dominica				DMA	-61.3493756	15.43391378	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	214	Dominican Republic				DOM	-70.49847576	18.89832088	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	218	Ecuador				ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	222	El Salvador				SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	308	Grenada				GRD	-61.68248568	12.11238395	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	320	Guatemala				GTM	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	328	Guyana				GUY	-58.97322037	4.788012784	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	332	Haiti				HTI	-72.33640958	18.40426539	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	340	Honduras				HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	388	Jamaica				JAM	-77.31068409	18.15616857	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	484	Mexico				MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	558	Nicaragua				NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	591	Panama				PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	600	Paraguay				PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	604	Peru				PER	-71.82093277	-13.58939705	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	659	Saint Kitts and Nevis				KNA	-62.76628613	17.33994219	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	662	Saint Lucia				LCA	-60.96529553	13.89405601	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	670	Saint Vincent and the Grenadines				VCT	-61.19024321	13.24627968	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	740	Suriname				SUR	-55.90626394	4.132603197	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	780	Trinidad and Tobago				TTO	-61.29389504	10.41877263	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	858	Uruguay				URY	-56.01387025	-32.8002838	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	862	Venezuela (Bolivarian Republic of)				VEN	-66.15642084	7.121324748	1.0	4	Country or Area	Latin America and the Caribbean	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	31	Azerbaijan				AZE	50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	51	Armenia				ARM	44.93839317	40.29499741	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	268	Georgia				GEO	43.3713615	42.04813028	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	398	Kazakhstan				KAZ	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	417	Kyrgyzstan				KGZ	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	762	Tajikistan				TJK	69.294998	38.43069666	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	795	Turkmenistan				TKM	58.9787665	40.0912346	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	860	Uzbekistan				UZB	63.11944558	41.77560518	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	48	Bahrain				BHR	50.5490754	26.04407747	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	368	Iraq				IRQ	43.76606267	33.05013795	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	400	Jordan				JOR	37.13024774	30.65365973	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	414	Kuwait				KWT	47.49305029	29.53949468	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	422	Lebanon				LBN	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	512	Oman				OMN	57.87743482	21.98805614	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	634	Qatar				QAT	51.19152467	25.28355379	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	682	Saudi Arabia				SAU	44.54763347	24.12594211	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	760	Syrian Arab Republic				SYR	38.50466565	35.01676176	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	784	United Arab Emirates				ARE	53.98279159	23.43322219	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	792	Turkey				TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	887	Yemen				YEM	45.22389143	15.22242099	1.0	4	Country or Area	Northern Africa and Western Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	96	Brunei Darussalam				BRN	114.6288563	4.49736984	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	104	Myanmar				MMR	96.51752295	21.19332882	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	116	Cambodia				KHM	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	360	Indonesia				IDN	113.9174	-0.994582204	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	418	Lao People's Democratic Republic				LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	458	Malaysia				MYS	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	608	Philippines				PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	626	Timor-Leste				TLS	125.9451052	-8.797497247	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	702	Singapore				SGP	103.8107883	1.361009155	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	704	Viet Nam				VNM	105.802499	10.09643079	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	764	Thailand				THA	101.0202951	15.13089239	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	156	China				CHN	104.1403375	32.30955217	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	408	Democratic People's Republic of Korea				PRK	127.1803633	40.1462645	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	410	Republic of Korea				KOR	127.8610254	36.45201023	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	496	Mongolia				MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2017]	2017	2017	1	1	1
V.1q	c6261123	Whether or not reservation to article 16 of CEDAW	17230409	CEDAW Status (retired)	840	United States of America				USA	-99.13830311	39.5277871	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
