INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	398	Kazakhstan	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	398	Kazakhstan	F	Female	SEX	F	Female	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	398	Kazakhstan	M	Male	SEX	M	Male	66.65359159	48.01963494	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	404	Kenya	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	404	Kenya	F	Female	SEX	F	Female	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	404	Kenya	M	Male	SEX	M	Male	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	296	Kiribati	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-157.5643005	1.768837732	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	296	Kiribati	F	Female	SEX	F	Female	-157.5643005	1.768837732	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	296	Kiribati	M	Male	SEX	M	Male	-157.5643005	1.768837732	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	414	Kuwait	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	47.49305029	29.53949468	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	414	Kuwait	F	Female	SEX	F	Female	47.49305029	29.53949468	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	414	Kuwait	M	Male	SEX	M	Male	47.49305029	29.53949468	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	417	Kyrgyzstan	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	417	Kyrgyzstan	F	Female	SEX	F	Female	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	417	Kyrgyzstan	M	Male	SEX	M	Male	74.52324839	41.46204516	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	418	Lao People's Democratic Republic	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	418	Lao People's Democratic Republic	F	Female	SEX	F	Female	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	418	Lao People's Democratic Republic	M	Male	SEX	M	Male	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	428	Latvia	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	428	Latvia	F	Female	SEX	F	Female	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	428	Latvia	M	Male	SEX	M	Male	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	422	Lebanon	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	422	Lebanon	F	Female	SEX	F	Female	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	422	Lebanon	M	Male	SEX	M	Male	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	426	Lesotho	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	426	Lesotho	F	Female	SEX	F	Female	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	426	Lesotho	M	Male	SEX	M	Male	28.25362195	-29.58041814	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	430	Liberia	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	430	Liberia	F	Female	SEX	F	Female	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	430	Liberia	M	Male	SEX	M	Male	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	434	Libya	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	434	Libya	F	Female	SEX	F	Female	18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	434	Libya	M	Male	SEX	M	Male	18.0295985	27.04042819	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	440	Lithuania	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	440	Lithuania	F	Female	SEX	F	Female	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	440	Lithuania	M	Male	SEX	M	Male	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	442	Luxembourg	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	442	Luxembourg	F	Female	SEX	F	Female	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	442	Luxembourg	M	Male	SEX	M	Male	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	450	Madagascar	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	450	Madagascar	F	Female	SEX	F	Female	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	450	Madagascar	M	Male	SEX	M	Male	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	454	Malawi	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	454	Malawi	F	Female	SEX	F	Female	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	454	Malawi	M	Male	SEX	M	Male	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	458	Malaysia	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	458	Malaysia	F	Female	SEX	F	Female	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	458	Malaysia	M	Male	SEX	M	Male	116.8346314	5.452415309	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	462	Maldives	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	462	Maldives	F	Female	SEX	F	Female	73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	462	Maldives	M	Male	SEX	M	Male	73.09672546	-0.614385021	1.0	4	Country or Area	Central and Southern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	466	Mali	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	466	Mali	F	Female	SEX	F	Female	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	466	Mali	M	Male	SEX	M	Male	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	470	Malta	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	470	Malta	F	Female	SEX	F	Female	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	470	Malta	M	Male	SEX	M	Male	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	474	Martinique	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-60.91544135	14.56086108		4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	474	Martinique	F	Female	SEX	F	Female	-60.91544135	14.56086108		4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	474	Martinique	M	Male	SEX	M	Male	-60.91544135	14.56086108		4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	478	Mauritania	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-10.33187259	20.26089546	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	478	Mauritania	F	Female	SEX	F	Female	-10.33187259	20.26089546	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	478	Mauritania	M	Male	SEX	M	Male	-10.33187259	20.26089546	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	480	Mauritius	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	480	Mauritius	F	Female	SEX	F	Female	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	480	Mauritius	M	Male	SEX	M	Male	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	175	Mayotte	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	45.14015057	-12.82217691		4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	175	Mayotte	F	Female	SEX	F	Female	45.14015057	-12.82217691		4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	175	Mayotte	M	Male	SEX	M	Male	45.14015057	-12.82217691		4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	484	Mexico	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	484	Mexico	F	Female	SEX	F	Female	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	484	Mexico	M	Male	SEX	M	Male	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	583	Micronesia (Federated States of)	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	158.225216	6.880670092	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	583	Micronesia (Federated States of)	F	Female	SEX	F	Female	158.225216	6.880670092	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	583	Micronesia (Federated States of)	M	Male	SEX	M	Male	158.225216	6.880670092	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	496	Mongolia	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	496	Mongolia	F	Female	SEX	F	Female	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	496	Mongolia	M	Male	SEX	M	Male	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	499	Montenegro	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	499	Montenegro	F	Female	SEX	F	Female	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	499	Montenegro	M	Male	SEX	M	Male	19.25214024	42.78717043	1.0	4	Country or Area	Europe and Northern America	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	504	Morocco	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	504	Morocco	F	Female	SEX	F	Female	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	504	Morocco	M	Male	SEX	M	Male	-6.281942841	31.8440131	1.0	4	Country or Area	Northern Africa and Western Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	508	Mozambique	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	38.18479941	-14.27963886	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	508	Mozambique	F	Female	SEX	F	Female	38.18479941	-14.27963886	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	508	Mozambique	M	Male	SEX	M	Male	38.18479941	-14.27963886	1.0	4	Country or Area	Sub-Saharan Africa	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	104	Myanmar	_T	Both sexes or no breakdown by sex	SEX	_T	Both sexes or no breakdown by sex	96.51752295	21.19332882	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	104	Myanmar	F	Female	SEX	F	Female	96.51752295	21.19332882	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
III.10	c5db0b34	Life expectancy at age 60, by sex	c5db0b34	Life expectancy at age 60, by sex	104	Myanmar	M	Male	SEX	M	Male	96.51752295	21.19332882	1.0	4	Country or Area	Eastern and South-Eastern Asia	[1993, 1998, 2003, 2008, 2013, 2018]	1993	2018	6	1	2
